,Hours,DK1,DK2,DK
27/10/2018,09 - 10,2305,1513,3818
27/10/2018,10 - 11,2302,1596,3898
27/10/2018,11 - 12,2315,1614,3929
27/10/2018,12 - 13,2251,1606,3857
27/10/2018,13 - 14,2187,1594,3781
27/10/2018,14 - 15,2167,1585,3752
27/10/2018,15 - 16,2132,1573,3705
27/10/2018,16 - 17,2198,1625,3823
27/10/2018,17 - 18,2396,1763,4159
27/10/2018,18 - 19,2515,1834,4349
27/10/2018,19 - 20,2377,1709,4086
27/10/2018,20 - 21,2224,1585,3809
27/10/2018,21 - 22,2095,1525,3620
27/10/2018,22 - 23,2007,1437,3444
27/10/2018,23 - 00,1877,1358,3235
28/10/2018,00 - 01,1776,1254,3030
28/10/2018,01 - 02,1710,1184,2894
28/10/2018,02 - 03,1661,1156,2817
28/10/2018,02 - 03,1659,1155,2814
28/10/2018,03 - 04,1674,1157,2831
28/10/2018,04 - 05,1694,1165,2859
28/10/2018,05 - 06,1770,1203,2973
28/10/2018,06 - 07,1934,1277,3211
28/10/2018,07 - 08,2082,1398,3480
28/10/2018,08 - 09,2211,1535,3746
28/10/2018,09 - 10,2264,1595,3859
28/10/2018,10 - 11,2280,1630,3910
28/10/2018,11 - 12,2272,1651,3923
28/10/2018,12 - 13,2247,1637,3884
28/10/2018,13 - 14,2226,1646,3872
28/10/2018,14 - 15,2221,1613,3834
28/10/2018,15 - 16,2239,1619,3858
28/10/2018,16 - 17,2352,1713,4065
28/10/2018,17 - 18,2786,1928,4714
28/10/2018,18 - 19,2635,1889,4524
28/10/2018,19 - 20,2439,1764,4203
28/10/2018,20 - 21,2276,1647,3923
28/10/2018,21 - 22,2157,1512,3669
28/10/2018,22 - 23,2019,1384,3403
28/10/2018,23 - 00,1889,1250,3139
29/10/2018,00 - 01,1823,1171,2994
29/10/2018,01 - 02,1806,1124,2930
29/10/2018,02 - 03,1796,1121,2917
29/10/2018,03 - 04,1820,1123,2943
29/10/2018,04 - 05,1968,1172,3140
29/10/2018,05 - 06,2062,1288,3350
29/10/2018,06 - 07,2477,1531,4008
29/10/2018,07 - 08,2806,1752,4558
29/10/2018,08 - 09,2927,1834,4761
29/10/2018,09 - 10,2933,1861,4794
29/10/2018,10 - 11,2999,1874,4873
29/10/2018,11 - 12,2894,1871,4765
29/10/2018,12 - 13,2832,1869,4701
29/10/2018,13 - 14,2877,1863,4740
29/10/2018,14 - 15,2859,1846,4705
29/10/2018,15 - 16,2762,1843,4605
29/10/2018,16 - 17,2819,1921,4740
29/10/2018,17 - 18,3063,2112,5175
29/10/2018,18 - 19,2931,2042,4973
29/10/2018,19 - 20,2874,1897,4771
29/10/2018,20 - 21,2707,1769,4476
29/10/2018,21 - 22,2550,1641,4191
29/10/2018,22 - 23,2358,1518,3876
29/10/2018,23 - 00,2113,1362,3475
30/10/2018,00 - 01,2013,1282,3295
30/10/2018,01 - 02,1980,1238,3218
30/10/2018,02 - 03,1950,1211,3161
30/10/2018,03 - 04,1922,1146,3068
30/10/2018,04 - 05,1964,1177,3141
30/10/2018,05 - 06,2113,1292,3405
30/10/2018,06 - 07,2525,1549,4074
30/10/2018,07 - 08,2869,1776,4645
30/10/2018,08 - 09,2984,1857,4841
30/10/2018,09 - 10,3022,1891,4913
30/10/2018,10 - 11,3091,1908,4999
30/10/2018,11 - 12,3084,1905,4989
30/10/2018,12 - 13,3004,1856,4860
30/10/2018,13 - 14,2994,1825,4819
30/10/2018,14 - 15,2883,1764,4647
30/10/2018,15 - 16,2733,1711,4444
30/10/2018,16 - 17,2774,1793,4567
30/10/2018,17 - 18,3003,2025,5028
30/10/2018,18 - 19,2925,2001,4926
30/10/2018,19 - 20,2760,1842,4602
30/10/2018,20 - 21,2525,1712,4237
30/10/2018,21 - 22,2343,1524,3867
30/10/2018,22 - 23,2204,1402,3606
30/10/2018,23 - 00,1990,1261,3251
31/10/2018,00 - 01,1911,1195,3106
31/10/2018,01 - 02,1884,1142,3026
31/10/2018,02 - 03,1848,1125,2973
31/10/2018,03 - 04,1854,1118,2972
31/10/2018,04 - 05,1931,1155,3086
31/10/2018,05 - 06,2078,1249,3327
31/10/2018,06 - 07,2509,1485,3994
31/10/2018,07 - 08,2811,1697,4508
31/10/2018,08 - 09,2897,1784,4681
31/10/2018,09 - 10,2874,1805,4679
31/10/2018,10 - 11,2928,1813,4741
31/10/2018,11 - 12,2914,1813,4727
31/10/2018,12 - 13,2873,1778,4651
31/10/2018,13 - 14,2891,1770,4661
31/10/2018,14 - 15,2752,1755,4507
31/10/2018,15 - 16,2668,1767,4435
31/10/2018,16 - 17,2704,1860,4564
31/10/2018,17 - 18,2959,2036,4995
31/10/2018,18 - 19,2855,2015,4870
31/10/2018,19 - 20,2676,1889,4565
31/10/2018,20 - 21,2545,1740,4285
31/10/2018,21 - 22,2377,1610,3987
31/10/2018,22 - 23,2161,1450,3611
31/10/2018,23 - 00,1985,1301,3286
01/11/2018,00 - 01,1886,1217,3103
01/11/2018,01 - 02,1816,1143,2959
01/11/2018,02 - 03,1799,1127,2926
01/11/2018,03 - 04,1831,1144,2975
01/11/2018,04 - 05,1897,1172,3069
01/11/2018,05 - 06,2071,1287,3358
01/11/2018,06 - 07,2499,1541,4040
01/11/2018,07 - 08,2799,1744,4543
01/11/2018,08 - 09,2855,1806,4661
01/11/2018,09 - 10,2819,1805,4624
01/11/2018,10 - 11,2870,1773,4643
01/11/2018,11 - 12,2865,1771,4636
01/11/2018,12 - 13,2807,1773,4580
01/11/2018,13 - 14,2799,1797,4596
01/11/2018,14 - 15,2750,1774,4524
01/11/2018,15 - 16,2700,1773,4473
01/11/2018,16 - 17,2767,1873,4640
01/11/2018,17 - 18,3012,2050,5062
01/11/2018,18 - 19,2874,1987,4861
01/11/2018,19 - 20,2689,1844,4533
01/11/2018,20 - 21,2547,1713,4260
01/11/2018,21 - 22,2356,1588,3944
01/11/2018,22 - 23,2138,1410,3548
01/11/2018,23 - 00,1956,1290,3246
02/11/2018,00 - 01,1852,1189,3041
02/11/2018,01 - 02,1794,1137,2931
02/11/2018,02 - 03,1780,1106,2886
02/11/2018,03 - 04,1776,1115,2891
02/11/2018,04 - 05,1817,1129,2946
02/11/2018,05 - 06,1958,1219,3177
02/11/2018,06 - 07,2416,1491,3907
02/11/2018,07 - 08,2761,1705,4466
02/11/2018,08 - 09,2844,1786,4630
02/11/2018,09 - 10,2881,1797,4678
02/11/2018,10 - 11,2931,1810,4741
02/11/2018,11 - 12,2847,1765,4612
02/11/2018,12 - 13,2758,1748,4506
02/11/2018,13 - 14,2711,1758,4469
02/11/2018,14 - 15,2601,1731,4332
02/11/2018,15 - 16,2443,1714,4157
02/11/2018,16 - 17,2571,1801,4372
02/11/2018,17 - 18,2785,1985,4770
02/11/2018,18 - 19,2710,1936,4646
02/11/2018,19 - 20,2475,1778,4253
02/11/2018,20 - 21,2304,1632,3936
02/11/2018,21 - 22,2179,1516,3695
02/11/2018,22 - 23,2052,1419,3471
02/11/2018,23 - 00,1893,1322,3215
03/11/2018,00 - 01,1775,1218,2993
03/11/2018,01 - 02,1714,1164,2878
03/11/2018,02 - 03,1706,1138,2844
03/11/2018,03 - 04,1691,1135,2826
03/11/2018,04 - 05,1720,1137,2857
03/11/2018,05 - 06,1788,1182,2970
03/11/2018,06 - 07,1907,1274,3181
03/11/2018,07 - 08,2049,1383,3432
03/11/2018,08 - 09,2191,1509,3700
03/11/2018,09 - 10,2249,1589,3838
03/11/2018,10 - 11,2267,1623,3890
03/11/2018,11 - 12,2247,1622,3869
03/11/2018,12 - 13,2200,1600,3800
03/11/2018,13 - 14,2165,1587,3752
03/11/2018,14 - 15,2162,1565,3727
03/11/2018,15 - 16,2163,1564,3727
03/11/2018,16 - 17,2290,1672,3962
03/11/2018,17 - 18,2578,1875,4453
03/11/2018,18 - 19,2508,1846,4354
03/11/2018,19 - 20,2315,1710,4025
03/11/2018,20 - 21,2207,1597,3804
03/11/2018,21 - 22,2071,1498,3569
03/11/2018,22 - 23,1946,1386,3332
03/11/2018,23 - 00,1813,1299,3112
04/11/2018,00 - 01,1718,1222,2940
04/11/2018,01 - 02,1662,1195,2857
04/11/2018,02 - 03,1648,1174,2822
04/11/2018,03 - 04,1650,1168,2818
04/11/2018,04 - 05,1645,1165,2810
04/11/2018,05 - 06,1693,1180,2873
04/11/2018,06 - 07,1815,1237,3052
04/11/2018,07 - 08,1948,1345,3293
04/11/2018,08 - 09,2094,1474,3568
04/11/2018,09 - 10,2189,1559,3748
04/11/2018,10 - 11,2221,1616,3837
04/11/2018,11 - 12,2201,1623,3824
04/11/2018,12 - 13,2190,1618,3808
04/11/2018,13 - 14,2185,1586,3771
04/11/2018,14 - 15,2179,1590,3769
04/11/2018,15 - 16,2224,1610,3834
04/11/2018,16 - 17,2358,1711,4069
04/11/2018,17 - 18,2629,1890,4519
04/11/2018,18 - 19,2537,1852,4389
04/11/2018,19 - 20,2368,1726,4094
04/11/2018,20 - 21,2249,1597,3846
04/11/2018,21 - 22,2104,1484,3588
04/11/2018,22 - 23,1975,1362,3337
04/11/2018,23 - 00,1842,1248,3090
05/11/2018,00 - 01,1759,1160,2919
05/11/2018,01 - 02,1721,1111,2832
05/11/2018,02 - 03,1715,1090,2805
05/11/2018,03 - 04,1718,1098,2816
05/11/2018,04 - 05,1769,1123,2892
05/11/2018,05 - 06,1947,1233,3180
05/11/2018,06 - 07,2328,1487,3815
05/11/2018,07 - 08,2695,1708,4403
05/11/2018,08 - 09,2800,1773,4573
05/11/2018,09 - 10,2825,1851,4676
05/11/2018,10 - 11,2914,1893,4807
05/11/2018,11 - 12,2879,1885,4764
05/11/2018,12 - 13,2775,1859,4634
05/11/2018,13 - 14,2782,1864,4646
05/11/2018,14 - 15,2770,1835,4605
05/11/2018,15 - 16,2748,1839,4587
05/11/2018,16 - 17,2833,1923,4756
05/11/2018,17 - 18,3047,2071,5118
05/11/2018,18 - 19,2882,1994,4876
05/11/2018,19 - 20,2699,1856,4555
05/11/2018,20 - 21,2566,1723,4289
05/11/2018,21 - 22,2386,1594,3980
05/11/2018,22 - 23,2184,1440,3624
05/11/2018,23 - 00,2006,1293,3299
06/11/2018,00 - 01,1965,1188,3153
06/11/2018,01 - 02,1853,1140,2993
06/11/2018,02 - 03,1879,1118,2997
06/11/2018,03 - 04,1887,1121,3008
06/11/2018,04 - 05,1940,1147,3087
06/11/2018,05 - 06,2066,1253,3319
06/11/2018,06 - 07,2432,1517,3949
06/11/2018,07 - 08,2770,1710,4480
06/11/2018,08 - 09,2858,1792,4650
06/11/2018,09 - 10,2886,1803,4689
06/11/2018,10 - 11,2931,1817,4748
06/11/2018,11 - 12,2904,1804,4708
06/11/2018,12 - 13,2850,1802,4652
06/11/2018,13 - 14,2870,1789,4659
06/11/2018,14 - 15,2823,1765,4588
06/11/2018,15 - 16,2748,1744,4492
06/11/2018,16 - 17,2817,1869,4686
06/11/2018,17 - 18,3058,2078,5136
06/11/2018,18 - 19,2930,2007,4937
06/11/2018,19 - 20,2754,1872,4626
06/11/2018,20 - 21,2582,1738,4320
06/11/2018,21 - 22,2417,1591,4008
06/11/2018,22 - 23,2240,1437,3677
06/11/2018,23 - 00,2051,1297,3348
07/11/2018,00 - 01,1949,1207,3156
07/11/2018,01 - 02,1876,1162,3038
07/11/2018,02 - 03,1830,1133,2963
07/11/2018,03 - 04,1839,1143,2982
07/11/2018,04 - 05,1904,1164,3068
07/11/2018,05 - 06,2071,1267,3338
07/11/2018,06 - 07,2512,1538,4050
07/11/2018,07 - 08,2838,1741,4579
07/11/2018,08 - 09,2897,1804,4701
07/11/2018,09 - 10,2904,1798,4702
07/11/2018,10 - 11,2937,1824,4761
07/11/2018,11 - 12,2981,1812,4793
07/11/2018,12 - 13,2954,1810,4764
07/11/2018,13 - 14,2905,1800,4705
07/11/2018,14 - 15,2834,1791,4625
07/11/2018,15 - 16,2760,1774,4534
07/11/2018,16 - 17,2856,1871,4727
07/11/2018,17 - 18,3080,2067,5147
07/11/2018,18 - 19,2979,1976,4955
07/11/2018,19 - 20,2793,1837,4630
07/11/2018,20 - 21,2632,1709,4341
07/11/2018,21 - 22,2447,1596,4043
07/11/2018,22 - 23,2229,1444,3673
07/11/2018,23 - 00,2031,1297,3328
08/11/2018,00 - 01,1953,1211,3164
08/11/2018,01 - 02,1873,1164,3037
08/11/2018,02 - 03,1827,1141,2968
08/11/2018,03 - 04,1851,1145,2996
08/11/2018,04 - 05,1905,1178,3083
08/11/2018,05 - 06,2059,1282,3341
08/11/2018,06 - 07,2467,1546,4013
08/11/2018,07 - 08,2821,1759,4580
08/11/2018,08 - 09,2902,1835,4737
08/11/2018,09 - 10,2931,1784,4715
08/11/2018,10 - 11,2962,1832,4794
08/11/2018,11 - 12,2926,1833,4759
08/11/2018,12 - 13,2846,1813,4659
08/11/2018,13 - 14,2856,1818,4674
08/11/2018,14 - 15,2803,1793,4596
08/11/2018,15 - 16,2705,1770,4475
08/11/2018,16 - 17,2774,1848,4622
08/11/2018,17 - 18,3029,2040,5069
08/11/2018,18 - 19,2905,1984,4889
08/11/2018,19 - 20,2705,1841,4546
08/11/2018,20 - 21,2564,1725,4289
08/11/2018,21 - 22,2387,1596,3983
08/11/2018,22 - 23,2214,1446,3660
08/11/2018,23 - 00,2038,1314,3352
09/11/2018,00 - 01,1932,1219,3151
09/11/2018,01 - 02,1942,1169,3111
09/11/2018,02 - 03,1859,1145,3004
09/11/2018,03 - 04,1864,1147,3011
09/11/2018,04 - 05,1923,1162,3085
09/11/2018,05 - 06,2054,1272,3326
09/11/2018,06 - 07,2464,1523,3987
09/11/2018,07 - 08,2819,1759,4578
09/11/2018,08 - 09,2908,1806,4714
09/11/2018,09 - 10,2894,1827,4721
09/11/2018,10 - 11,2927,1852,4779
09/11/2018,11 - 12,2864,1862,4726
09/11/2018,12 - 13,2754,1843,4597
09/11/2018,13 - 14,2710,1814,4524
09/11/2018,14 - 15,2643,1796,4439
09/11/2018,15 - 16,2597,1761,4358
09/11/2018,16 - 17,2680,1845,4525
09/11/2018,17 - 18,2853,1982,4835
09/11/2018,18 - 19,2721,1918,4639
09/11/2018,19 - 20,2493,1772,4265
09/11/2018,20 - 21,2373,1622,3995
09/11/2018,21 - 22,2225,1505,3730
09/11/2018,22 - 23,2036,1389,3425
09/11/2018,23 - 00,1981,1290,3271
10/11/2018,00 - 01,1852,1193,3045
10/11/2018,01 - 02,1741,1135,2876
10/11/2018,02 - 03,1703,1108,2811
10/11/2018,03 - 04,1698,1091,2789
10/11/2018,04 - 05,1681,1092,2773
10/11/2018,05 - 06,1728,1114,2842
10/11/2018,06 - 07,1874,1208,3082
10/11/2018,07 - 08,2060,1345,3405
10/11/2018,08 - 09,2262,1473,3735
10/11/2018,09 - 10,2374,1580,3954
10/11/2018,10 - 11,2397,1660,4057
10/11/2018,11 - 12,2324,1666,3990
10/11/2018,12 - 13,2285,1652,3937
10/11/2018,13 - 14,2269,1647,3916
10/11/2018,14 - 15,2275,1622,3897
10/11/2018,15 - 16,2299,1647,3946
10/11/2018,16 - 17,2460,1762,4222
10/11/2018,17 - 18,2655,1883,4538
10/11/2018,18 - 19,2446,1774,4220
10/11/2018,19 - 20,2283,1630,3913
10/11/2018,20 - 21,2154,1528,3682
10/11/2018,21 - 22,2006,1453,3459
10/11/2018,22 - 23,1970,1350,3320
10/11/2018,23 - 00,1870,1258,3128
11/11/2018,00 - 01,1660,1174,2834
11/11/2018,01 - 02,1578,1101,2679
11/11/2018,02 - 03,1533,1065,2598
11/11/2018,03 - 04,1538,1043,2581
11/11/2018,04 - 05,1562,1034,2596
11/11/2018,05 - 06,1605,1051,2656
11/11/2018,06 - 07,1707,1136,2843
11/11/2018,07 - 08,1870,1233,3103
11/11/2018,08 - 09,2001,1362,3363
11/11/2018,09 - 10,2103,1479,3582
11/11/2018,10 - 11,2287,1553,3840
11/11/2018,11 - 12,2266,1577,3843
11/11/2018,12 - 13,2161,1588,3749
11/11/2018,13 - 14,2157,1581,3738
11/11/2018,14 - 15,2158,1585,3743
11/11/2018,15 - 16,2183,1589,3772
11/11/2018,16 - 17,2343,1684,4027
11/11/2018,17 - 18,2715,1850,4565
11/11/2018,18 - 19,2631,1839,4470
11/11/2018,19 - 20,2467,1716,4183
11/11/2018,20 - 21,2275,1592,3867
11/11/2018,21 - 22,2129,1493,3622
11/11/2018,22 - 23,1954,1364,3318
11/11/2018,23 - 00,1797,1255,3052
12/11/2018,00 - 01,1785,1158,2943
12/11/2018,01 - 02,1681,1171,2852
12/11/2018,02 - 03,1659,1138,2797
12/11/2018,03 - 04,1678,1174,2852
12/11/2018,04 - 05,1741,1142,2883
12/11/2018,05 - 06,1915,1210,3125
12/11/2018,06 - 07,2348,1509,3857
12/11/2018,07 - 08,2725,1738,4463
12/11/2018,08 - 09,2811,1793,4604
12/11/2018,09 - 10,2811,1811,4622
12/11/2018,10 - 11,2853,1867,4720
12/11/2018,11 - 12,2855,1851,4706
12/11/2018,12 - 13,2775,1755,4530
12/11/2018,13 - 14,2786,1746,4532
12/11/2018,14 - 15,2792,1824,4616
12/11/2018,15 - 16,2728,1836,4564
12/11/2018,16 - 17,2848,1971,4819
12/11/2018,17 - 18,3052,2118,5170
12/11/2018,18 - 19,2896,2042,4938
12/11/2018,19 - 20,2701,1904,4605
12/11/2018,20 - 21,2509,1747,4256
12/11/2018,21 - 22,2337,1626,3963
12/11/2018,22 - 23,2192,1524,3716
12/11/2018,23 - 00,2029,1363,3392
13/11/2018,00 - 01,1913,1271,3184
13/11/2018,01 - 02,1893,1217,3110
13/11/2018,02 - 03,1852,1229,3081
13/11/2018,03 - 04,1847,1244,3091
13/11/2018,04 - 05,1877,1199,3076
13/11/2018,05 - 06,2037,1264,3301
13/11/2018,06 - 07,2478,1517,3995
13/11/2018,07 - 08,2856,1761,4617
13/11/2018,08 - 09,2900,1827,4727
13/11/2018,09 - 10,2901,1686,4587
13/11/2018,10 - 11,2999,1740,4739
13/11/2018,11 - 12,2975,1819,4794
13/11/2018,12 - 13,2932,1803,4735
13/11/2018,13 - 14,2915,1781,4696
13/11/2018,14 - 15,2902,1791,4693
13/11/2018,15 - 16,2842,1794,4636
13/11/2018,16 - 17,2945,1878,4823
13/11/2018,17 - 18,3090,2000,5090
13/11/2018,18 - 19,2938,1922,4860
13/11/2018,19 - 20,2744,1782,4526
13/11/2018,20 - 21,2568,1648,4216
13/11/2018,21 - 22,2460,1518,3978
13/11/2018,22 - 23,2236,1347,3583
13/11/2018,23 - 00,2067,1210,3277
14/11/2018,00 - 01,1930,1140,3070
14/11/2018,01 - 02,1848,1090,2938
14/11/2018,02 - 03,1826,1071,2897
14/11/2018,03 - 04,1825,1073,2898
14/11/2018,04 - 05,1914,1111,3025
14/11/2018,05 - 06,2046,1224,3270
14/11/2018,06 - 07,2440,1474,3914
14/11/2018,07 - 08,2841,1712,4553
14/11/2018,08 - 09,2876,1781,4657
14/11/2018,09 - 10,2883,1807,4690
14/11/2018,10 - 11,2947,1849,4796
14/11/2018,11 - 12,2935,1844,4779
14/11/2018,12 - 13,2863,1829,4692
14/11/2018,13 - 14,2895,1811,4706
14/11/2018,14 - 15,2870,1832,4702
14/11/2018,15 - 16,2791,1842,4633
14/11/2018,16 - 17,2879,1961,4840
14/11/2018,17 - 18,3064,2093,5157
14/11/2018,18 - 19,2929,2021,4950
14/11/2018,19 - 20,2753,1869,4622
14/11/2018,20 - 21,2607,1706,4313
14/11/2018,21 - 22,2490,1594,4084
14/11/2018,22 - 23,2310,1437,3747
14/11/2018,23 - 00,2088,1308,3396
15/11/2018,00 - 01,1939,1244,3183
15/11/2018,01 - 02,1871,1201,3072
15/11/2018,02 - 03,1833,1179,3012
15/11/2018,03 - 04,1835,1175,3010
15/11/2018,04 - 05,1888,1203,3091
15/11/2018,05 - 06,2054,1312,3366
15/11/2018,06 - 07,2477,1549,4026
15/11/2018,07 - 08,2825,1791,4616
15/11/2018,08 - 09,2890,1860,4750
15/11/2018,09 - 10,2866,1852,4718
15/11/2018,10 - 11,2885,1861,4746
15/11/2018,11 - 12,2795,1797,4592
15/11/2018,12 - 13,2646,1753,4399
15/11/2018,13 - 14,2670,1717,4387
15/11/2018,14 - 15,2695,1725,4420
15/11/2018,15 - 16,2667,1759,4426
15/11/2018,16 - 17,2803,1890,4693
15/11/2018,17 - 18,3037,2042,5079
15/11/2018,18 - 19,2893,1966,4859
15/11/2018,19 - 20,2693,1823,4516
15/11/2018,20 - 21,2563,1706,4269
15/11/2018,21 - 22,2387,1560,3947
15/11/2018,22 - 23,2183,1409,3592
15/11/2018,23 - 00,2027,1276,3303
16/11/2018,00 - 01,1896,1190,3086
16/11/2018,01 - 02,1884,1131,3015
16/11/2018,02 - 03,1856,1107,2963
16/11/2018,03 - 04,1857,1114,2971
16/11/2018,04 - 05,1891,1138,3029
16/11/2018,05 - 06,2056,1255,3311
16/11/2018,06 - 07,2466,1521,3987
16/11/2018,07 - 08,2871,1720,4591
16/11/2018,08 - 09,2969,1778,4747
16/11/2018,09 - 10,2884,1787,4671
16/11/2018,10 - 11,2891,1787,4678
16/11/2018,11 - 12,2819,1760,4579
16/11/2018,12 - 13,2711,1737,4448
16/11/2018,13 - 14,2625,1711,4336
16/11/2018,14 - 15,2525,1694,4219
16/11/2018,15 - 16,2483,1697,4180
16/11/2018,16 - 17,2654,1833,4487
16/11/2018,17 - 18,2883,1979,4862
16/11/2018,18 - 19,2744,1932,4676
16/11/2018,19 - 20,2527,1793,4320
16/11/2018,20 - 21,2411,1655,4066
16/11/2018,21 - 22,2282,1540,3822
16/11/2018,22 - 23,2142,1434,3576
16/11/2018,23 - 00,1931,1321,3252
17/11/2018,00 - 01,1810,1225,3035
17/11/2018,01 - 02,1735,1167,2902
17/11/2018,02 - 03,1684,1114,2798
17/11/2018,03 - 04,1674,1122,2796
17/11/2018,04 - 05,1690,1130,2820
17/11/2018,05 - 06,1775,1168,2943
17/11/2018,06 - 07,1921,1238,3159
17/11/2018,07 - 08,2186,1356,3542
17/11/2018,08 - 09,2328,1496,3824
17/11/2018,09 - 10,2390,1601,3991
17/11/2018,10 - 11,2403,1664,4067
17/11/2018,11 - 12,2372,1651,4023
17/11/2018,12 - 13,2319,1640,3959
17/11/2018,13 - 14,2269,1635,3904
17/11/2018,14 - 15,2250,1616,3866
17/11/2018,15 - 16,2245,1640,3885
17/11/2018,16 - 17,2403,1774,4177
17/11/2018,17 - 18,2684,1942,4626
17/11/2018,18 - 19,2603,1895,4498
17/11/2018,19 - 20,2410,1799,4209
17/11/2018,20 - 21,2265,1692,3957
17/11/2018,21 - 22,2153,1604,3757
17/11/2018,22 - 23,2030,1512,3542
17/11/2018,23 - 00,1895,1408,3303
18/11/2018,00 - 01,1830,1323,3153
18/11/2018,01 - 02,1723,1252,2975
18/11/2018,02 - 03,1690,1219,2909
18/11/2018,03 - 04,1675,1195,2870
18/11/2018,04 - 05,1679,1191,2870
18/11/2018,05 - 06,1715,1203,2918
18/11/2018,06 - 07,1830,1286,3116
18/11/2018,07 - 08,1985,1364,3349
18/11/2018,08 - 09,2135,1488,3623
18/11/2018,09 - 10,2257,1572,3829
18/11/2018,10 - 11,2296,1642,3938
18/11/2018,11 - 12,2278,1667,3945
18/11/2018,12 - 13,2195,1659,3854
18/11/2018,13 - 14,2163,1670,3833
18/11/2018,14 - 15,2184,1667,3851
18/11/2018,15 - 16,2242,1727,3969
18/11/2018,16 - 17,2450,1872,4322
18/11/2018,17 - 18,2724,2013,4737
18/11/2018,18 - 19,2615,1956,4571
18/11/2018,19 - 20,2432,1829,4261
18/11/2018,20 - 21,2226,1688,3914
18/11/2018,21 - 22,2107,1568,3675
18/11/2018,22 - 23,1958,1429,3387
18/11/2018,23 - 00,1849,1331,3180
19/11/2018,00 - 01,1803,1234,3037
19/11/2018,01 - 02,1777,1197,2974
19/11/2018,02 - 03,1775,1180,2955
19/11/2018,03 - 04,1782,1181,2963
19/11/2018,04 - 05,1848,1218,3066
19/11/2018,05 - 06,1993,1330,3323
19/11/2018,06 - 07,2450,1571,4021
19/11/2018,07 - 08,2974,1811,4785
19/11/2018,08 - 09,3051,1849,4900
19/11/2018,09 - 10,3022,1891,4913
19/11/2018,10 - 11,3080,1910,4990
19/11/2018,11 - 12,3065,1902,4967
19/11/2018,12 - 13,3045,1895,4940
19/11/2018,13 - 14,3056,1905,4961
19/11/2018,14 - 15,3009,1903,4912
19/11/2018,15 - 16,2952,1893,4845
19/11/2018,16 - 17,3066,1985,5051
19/11/2018,17 - 18,3273,2157,5430
19/11/2018,18 - 19,3020,2098,5118
19/11/2018,19 - 20,2828,1958,4786
19/11/2018,20 - 21,2684,1823,4507
19/11/2018,21 - 22,2498,1698,4196
19/11/2018,22 - 23,2330,1548,3878
19/11/2018,23 - 00,2161,1406,3567
20/11/2018,00 - 01,2058,1317,3375
20/11/2018,01 - 02,1983,1283,3266
20/11/2018,02 - 03,1975,1261,3236
20/11/2018,03 - 04,2004,1265,3269
20/11/2018,04 - 05,2021,1311,3332
20/11/2018,05 - 06,2163,1409,3572
20/11/2018,06 - 07,2562,1686,4248
20/11/2018,07 - 08,2998,1924,4922
20/11/2018,08 - 09,2704,1897,4601
20/11/2018,09 - 10,3039,1954,4993
20/11/2018,10 - 11,3107,1977,5084
20/11/2018,11 - 12,3078,1971,5049
20/11/2018,12 - 13,2984,1945,4929
20/11/2018,13 - 14,3012,1948,4960
20/11/2018,14 - 15,3061,1933,4994
20/11/2018,15 - 16,2987,1918,4905
20/11/2018,16 - 17,3101,2032,5133
20/11/2018,17 - 18,3254,2119,5373
20/11/2018,18 - 19,3106,2042,5148
20/11/2018,19 - 20,2921,1941,4862
20/11/2018,20 - 21,2737,1827,4564
20/11/2018,21 - 22,2514,1704,4218
20/11/2018,22 - 23,2351,1573,3924
20/11/2018,23 - 00,2218,1436,3654
21/11/2018,00 - 01,2064,1340,3404
21/11/2018,01 - 02,2011,1315,3326
21/11/2018,02 - 03,1962,1294,3256
21/11/2018,03 - 04,1978,1296,3274
21/11/2018,04 - 05,2073,1324,3397
21/11/2018,05 - 06,2241,1444,3685
21/11/2018,06 - 07,2617,1697,4314
21/11/2018,07 - 08,3027,1874,4901
21/11/2018,08 - 09,3100,1927,5027
21/11/2018,09 - 10,3107,1961,5068
21/11/2018,10 - 11,3140,1973,5113
21/11/2018,11 - 12,3106,1928,5034
21/11/2018,12 - 13,3036,1920,4956
21/11/2018,13 - 14,3012,1911,4923
21/11/2018,14 - 15,2957,1914,4871
21/11/2018,15 - 16,2911,1944,4855
21/11/2018,16 - 17,3038,2044,5082
21/11/2018,17 - 18,3244,2173,5417
21/11/2018,18 - 19,3056,2081,5137
21/11/2018,19 - 20,2839,1953,4792
21/11/2018,20 - 21,2681,1845,4526
21/11/2018,21 - 22,2491,1758,4249
21/11/2018,22 - 23,2335,1596,3931
